job_title,salary_min,salary_max,company_name,rating,location_city,location_state,hq_city,hq_state,founded,industry
"Packaging R&D Engineer Intern Phoenix, AZ",57000,97000,Intel,4.0,Phoenix, AZ,Santa Clara, CA,1968,Computer Hardware & Software
Data Center Partner Engineer - Nutanix(Remote,57000,97000,Red River,4.0,DC Ranch, AZ,Claremont, NH,1995,IT Services
Data Center Partner Engineer - NetApp (Remote,57000,97000,Red River,4.0,DC Ranch, AZ,Claremont, NH,1995,IT Services
DevOps Engineer,57000,97000,IntraEdge,3.8,Phoenix, AZ,Chandler, AZ,2002,IT Services
. Java Engineer,57000,97000,Diverse Lynx,3.9,Phoenix, AZ,Princeton, NJ,2002,IT Services
Data Engineer,65000,101000,STEVENS CAPITAL MANAGEMENT LP,4.6,Philadelphia, PA,Radnor, PA,2002,Financial Analytics & Research
Data Engineer,65000,101000,Maestro Technologies,5.0,Wilmington, DE,Trenton, NJ,2003,IT Services
Analytics Engineer,65000,101000,Health Union,4.7,Philadelphia, PA,Philadelphia, PA,2009,Publishing
Sr. DDI Migration Engineer,65000,101000,"Efficient IP, Inc.",4.1,Philadelphia, PA,La Garenne-Colombes, France,2004,Computer Hardware & Software
Product Test Engineer,65000,101000,Crane Payment Innovations,3.3,Malvern, PA,Malvern, PA,2013,Electrical & Electronic Manufacturing
Business Intelligence Engineer,65000,101000,Ring,3.1,Malvern, PA,Santa Monica, CA,2012,Computer Hardware & Software
"Data Engineer, Ad Technology",65000,101000,Health Union,4.7,Philadelphia, PA,Philadelphia, PA,2009,Publishing
Senior Data Engineer,65000,101000,Aetna,3.3,Blue Bell, PA,Hartford, CT,1853,Insurance Carriers
Future Opportunity: Data Engineer,65000,101000,AVANADE,3.9,Philadelphia, PA,Seattle, WA,2000,IT Services
Senior Project Controls Engineer,65000,101000,Aegis Project Controls,4.9,Philadelphia, PA,Silver Spring, MD,2006,Construction
Software Engineer,65000,101000,AWeber,3.9,Philadelphia, PA,Chalfont, PA,1998,Internet
Integration Engineer,65000,101000,Cozen O Connor,3.6,Philadelphia, PA,Philadelphia, PA,1970,Legal
IS Data Engineer I,65000,101000,CHOP,3.7,Philadelphia, PA,Philadelphia, PA,1855,Health Care Services & Hospitals
Data Engineer,65000,101000,NextGen Global Resources,4.3,Philadelphia, PA,San Diego, CA,2009,"Cable, Internet & Telephone Providers"
Data Engineer,65000,101000,GSK,3.9,Philadelphia, PA,Brentford, United Kingdom,1830,Biotech & Pharmaceuticals
Data Engineer,65000,101000,Slyce,3.5,Philadelphia, PA,Philadelphia, PA,2012,Enterprise Software & Network Solutions
Data Engineer,65000,101000,Gopuff,3.4,Philadelphia, PA,Philadelphia, PA,2013,Express Delivery Services
Lead Data Engineer,65000,101000,De Lage Landen,4.0,Wayne, PA,Eindhoven, Netherlands,1969,Investment Banking & Asset Management
Data Engineer II,65000,101000,Black Knight Inc,2.9,Philadelphia, PA,Jacksonville, FL,2013,IT Services
Senior Data Engineer,94000,166000,Aetna,3.3,Blue Bell, PA,Hartford, CT,1853,Insurance Carriers
"Data Engineer, Ad Technology",94000,166000,Health Union,4.7,Philadelphia, PA,Philadelphia, PA,2009,Publishing
Data Engineer,94000,166000,Ettain Group,3.0,Philadelphia, PA,Charlotte, NC,1996,Staffing & Outsourcing
Data Engineer,94000,166000,Turnberry Solutions,4.6,Philadelphia, PA,Blue Bell, PA,2001,IT Services
Senior Database Engineer,94000,166000,New Relic,4.6,Philadelphia, PA,San Francisco, CA,2008,Computer Hardware & Software
Data Engineer,94000,166000,"The Judge Group, Inc.",3.5,Philadelphia, PA,Wayne, PA,1970,Staffing & Outsourcing
Data Engineer,94000,166000,HealthVerity,5.0,Philadelphia, PA,Philadelphia, PA,2014,Enterprise Software & Network Solutions
Cleaning Validation Engineer,94000,166000,HYDE ENGINEERING + CONSULTING,3.4,Philadelphia, PA,Boulder, CO,1993,Biotech & Pharmaceuticals
Data Engineer,94000,166000,IntePros,4.2,Philadelphia, PA,Lexington, MA,1997,Consulting
Building Controls Engineer,94000,166000,Federal Reserve Bank of Philadelphia,3.7,Philadelphia, PA,Philadelphia, PA,1914,Financial Transaction Processing
Future Opportunity: Azure Data Engineer,94000,166000,AVANADE,3.9,Philadelphia, PA,Seattle, WA,2000,IT Services
Data Engineer,94000,166000,System Soft Technologies,4.8,Cherry Hill, NJ,Tampa, FL,1999,IT Services
Director Business Intelligence Data Engineering & Automation,94000,166000,Amerihealth,3.7,Philadelphia, PA,Philadelphia, PA,1997,Insurance Carriers
Data Integration Engineer,94000,166000,Mondo,3.8,Philadelphia, PA,New York, NY,2000,Staffing & Outsourcing
Data Engineer II,94000,166000,Voca,4.7,Philadelphia, PA,Rochester, MN,2005,Staffing & Outsourcing
Data Engineer,94000,166000,AETEA Information Technology Inc,3.9,Wilmington, DE,Rockville, MD,2004,IT Services
Future Opportunity: Data Engineer,57000,108000,AVANADE,3.9,Philadelphia, PA,Seattle, WA,2000,IT Services
Lead Data Engineer,57000,108000,De Lage Landen,4.0,Wayne, PA,Eindhoven, Netherlands,1969,Investment Banking & Asset Management
Data Engineer - Enterprise Data Analytics Platform,57000,108000,GSK,3.9,Philadelphia, PA,Brentford, United Kingdom,1830,Biotech & Pharmaceuticals
Data Engineer needed!,57000,108000,AETEA Information Technology Inc,3.9,Wayne, PA,Rockville, MD,2004,IT Services
Senior Data Engineer,57000,108000,Penn National Gaming,3.1,Philadelphia, PA,Wyomissing, PA,1971,Gambling
Data Engineer (Contract),57000,108000,Capgemini,3.8,Malvern, PA,Paris, France,1967,Enterprise Software & Network Solutions
Data Scientist - Nationwide Opportunities,57000,108000,Amazon,3.9,Philadelphia, PA,Seattle, WA,1994,Internet
Network Testing and Automation Engineer,57000,108000,Wells Fargo,3.6,Philadelphia, PA,San Francisco, CA,1852,Banks & Credit Unions
Data Engineer II,57000,108000,Berkadia Commercial Mortgage,3.7,Ambler, PA,New York, NY,2009,Real Estate
Senior Data Engineer,57000,108000,CapTech,3.9,Philadelphia, PA,Richmond, VA,1997,IT Services
Software Engineer – Java/Kotlin/Mobile,57000,108000,FreedomPay,3.6,Philadelphia, PA,Philadelphia, PA,2000,Enterprise Software & Network Solutions
Software Engineer,57000,108000,Subaru of America,3.8,Camden, NJ,Camden, NJ,1968,Transportation Equipment Manufacturing
Automated Test Solutions Engineer,57000,108000,Susquehanna International Group,3.6,Bala Cynwyd, PA,Bala Cynwyd, PA,1987,Stock Exchanges
IS Data Engineer II,57000,108000,CHOP,3.7,Philadelphia, PA,Philadelphia, PA,1855,Health Care Services & Hospitals
Data Engineer,57000,108000,The Accuro Group,3.0,Malvern, PA,Raleigh, NC,2003,Staffing & Outsourcing
Machine Learning Engineer,57000,108000,Stratagem Group,4.4,Valley Forge, PA,Aurora, CO,2007,Aerospace & Defense
Application Developer / Software Engineer,57000,108000,Listrak,3.4,Wayne, PA,Lititz, PA,1999,Computer Hardware & Software
Senior Data Engineer,57000,108000,First Health Group,3.2,Blue Bell, PA,Bethesda, MD,1853,Insurance Carriers
Back-End Engineer,57000,108000,O3 World,5.0,Philadelphia, PA,Philadelphia, PA,2005,Advertising & Marketing
Software Engineer,57000,108000,Azavea,4.6,Philadelphia, PA,Philadelphia, PA,2000,Computer Hardware & Software
Future Opportunity: Azure Data Engineer,54000,104000,AVANADE,3.9,Philadelphia, PA,Seattle, WA,2000,IT Services
Director Business Intelligence Data Engineering & Automation,54000,104000,Amerihealth,3.7,Philadelphia, PA,Philadelphia, PA,1997,Insurance Carriers
Data Engineer / Data Architect,54000,104000,"Beacon Hill Staffing Group, LLC",4.5,Philadelphia, PA,Boston, MA,2000,Staffing & Outsourcing
Application Engineer,54000,104000,OPEX Corporation,4.5,Moorestown, NJ,Moorestown, NJ,1975,Industrial Manufacturing
Software Engineer (Python),54000,104000,HealthVerity,5.0,Philadelphia, PA,Philadelphia, PA,2014,Enterprise Software & Network Solutions
Software Engineer,54000,104000,Creative Circle,3.7,Philadelphia, PA,Los Angeles, CA,2002,Staffing & Outsourcing
Data Science Software Engineer,54000,104000,Enverus,3.6,Conshohocken, PA,Austin, TX,1999,Energy
Spark/Big Data Engineer,54000,104000,"Pyramid Consulting, Inc.",3.7,Philadelphia, PA,Alpharetta, GA,1996,Computer Hardware & Software
Sr Sales Consulting Engineer - Cables,54000,104000,Juniper Networks,3.8,Philadelphia, PA,Sunnyvale, CA,1996,Telecommunications Services
Data Scientist,54000,104000,Contingent Network Services,3.1,Philadelphia, PA,West Chester, OH,1984,Enterprise Software & Network Solutions
Data Engineer,54000,104000,Strategic Staffing Solutions,3.1,Wilmington, DE,Detroit, MI,1990,Staffing & Outsourcing
"First Flyer, Data Engineer",54000,104000,Freedom Mortgage,4.3,Mount Laurel, NJ,Mount Laurel, NJ,1990,Investment Banking & Asset Management
Systems Engineer Associate,54000,104000,Lockheed Martin,3.8,King of Prussia, PA,Bethesda, MD,1995,Aerospace & Defense
Senior Data Engineer,54000,104000,Berkadia Commercial Mortgage,3.7,Ambler, PA,New York, NY,2009,Real Estate
Senior Network Engineer,54000,104000,White Label Communications LLC,4.0,Exton, PA,Exton, PA,2011,Telecommunications Services
Windows Engineer Lead - Citrix,54000,104000,Amerihealth,3.7,Philadelphia, PA,Philadelphia, PA,1997,Insurance Carriers
Power BI Engineer,54000,104000,Capax Global,4.7,Philadelphia, PA,Chicago, IL,1998,IT Services
Senior Data Platform Engineer,54000,104000,Capax Global,4.7,Philadelphia, PA,Chicago, IL,1998,IT Services
"Big Data Engineer, $10K Sign on Bonus!",55000,105000,AMERICAN SYSTEMS,3.7,Philadelphia, PA,Chantilly, VA,1975,IT Services
Data Engineer ; AES,55000,105000,PPD,3.7,Horsham, PA,Wilmington, NC,1985,Biotech & Pharmaceuticals
Software Engineer,55000,105000,General Dynamics,3.5,Philadelphia, PA,Reston, VA,1952,Aerospace & Defense
Data Engineer - PySpark/Spark-SQL/AWS,55000,105000,IT Pros,3.3,Philadelphia, PA,Philadelphia, PA,2011,Staffing & Outsourcing
Big Data Engineer,55000,105000,Tiger Analytics,4.6,Newtown, PA,Santa Clara, CA,2011,Consulting
Big Data Software Engineer,55000,105000,JPMorgan Chase & Co.,3.9,Wilmington, DE,New York, NY,1799,Investment Banking & Asset Management
Big Data Engineer,55000,105000,ApTask,3.9,Wilmington, DE,Iselin, NJ,2010,IT Services
Federal - Data Engineer - Senior,55000,105000,Solekai Systems Corp,4.2,Philadelphia, PA,San Diego, CA,2002,Computer Hardware & Software
Python Engineer,55000,105000,HealthVerity,5.0,Philadelphia, PA,Philadelphia, PA,2014,Enterprise Software & Network Solutions
Sr. Principal Software Cloud Streaming Data Engineer,55000,105000,Contingent Network Services,3.1,Philadelphia, PA,West Chester, OH,1984,Enterprise Software & Network Solutions
Computer Vision Engineer,55000,105000,CyberCoders,4.2,Philadelphia, PA,Irvine, CA,1999,Staffing & Outsourcing
Data Warehouse Engineer,55000,105000,Piper Companies,4.5,Fort Washington, PA,Mc Lean, VA,2011,Staffing & Outsourcing
Software Engineer,55000,105000,OPEX Corporation,4.5,Moorestown, NJ,Moorestown, NJ,1975,Industrial Manufacturing
Lead Big Data Engineer,55000,105000,"Turnberry Solutions, Inc",4.6,Wayne, PA,Blue Bell, PA,2001,IT Services
Python Engineer,55000,105000,"Turnberry Solutions, Inc",4.6,Philadelphia, PA,Blue Bell, PA,2001,IT Services
Senior QA Automation Engineer,55000,105000,Wodify,3.6,Philadelphia, PA,Philadelphia, PA,2012,Computer Hardware & Software
Lead Data Engineer,55000,105000,"Genuent Global, LLC",3.5,Wayne, PA,Houston, TX,2006,Staffing & Outsourcing
Business Intelligence Engineer,55000,105000,CYNET SYSTEMS,4.0,Media, PA,Ashburn, VA,2010,IT Services
Data Warehouse Engineer,55000,105000,"Zachary Piper Solutions, LLC",3.9,Fort Washington, PA,Mc Lean, VA,2011,Enterprise Software & Network Solutions
Web Systems Engineer,55000,105000,FreedomPay,3.6,Philadelphia, PA,Philadelphia, PA,2000,Enterprise Software & Network Solutions
Sr. Software Engineer - Device Team,71000,130000,FreedomPay,3.6,Philadelphia, PA,Philadelphia, PA,2000,Enterprise Software & Network Solutions
Machine Learning Engineer,71000,130000,Penn National Gaming,3.1,Philadelphia, PA,Wyomissing, PA,1971,Gambling
Integration Engineer,71000,130000,HealthVerity,5.0,Philadelphia, PA,Philadelphia, PA,2014,Enterprise Software & Network Solutions
BI Engineer - Data Management - Data Modelling,71000,130000,eTeam Inc.,3.7,Media, PA,South Plainfield, NJ,1999,Staffing & Outsourcing
AI/ML Software Engineer,71000,130000,Mondo,3.8,King of Prussia, PA,New York, NY,2000,Staffing & Outsourcing
Business Intelligence Engineer,71000,130000,Lab126,3.4,Malvern, PA,Sunnyvale, CA,2004,Computer Hardware & Software
Operations Automation Engineer Senior,71000,130000,Amerihealth,3.7,Philadelphia, PA,Philadelphia, PA,1997,Insurance Carriers
Big Data Engineer (PA),71000,130000,Tiger Analytics,4.6,Newtown, PA,Santa Clara, CA,2011,Consulting
Data Engineers,71000,130000,"Iconma, L.L.C.",3.6,Wilmington, DE,Troy, MI,2000,Staffing & Outsourcing
Senior Data engineer (sql-teradata),71000,130000,A2C Consulting,3.6,Philadelphia, PA,Philadelphia, PA,1994,Consulting
Operations Automation Engineer,71000,130000,Amerihealth,3.7,Philadelphia, PA,Philadelphia, PA,1997,Insurance Carriers
Software Engineer - DevOps,71000,130000,Wambi,5.0,Philadelphia, PA,Philadelphia, PA,2016,Health Care Services & Hospitals
Software Engineer,71000,130000,General Dynamics Information Technology,3.5,Philadelphia, PA,Fairfax, VA,1996,IT Services
Senior Data Engineer,71000,130000,CyberCoders,4.2,Philadelphia, PA,Irvine, CA,1999,Staffing & Outsourcing
Software Engineer,71000,130000,Gnostech,4.9,Moorestown, NJ,Warminster, PA,1981,Aerospace & Defense
"Big Data Engineer in wilmington, DE at Pyramid Consulting, Inc",71000,130000,Pyramid Consulting,3.7,Wilmington, DE,Alpharetta, GA,1996,Computer Hardware & Software
Python Engineer,71000,130000,Ettain Group,3.0,Philadelphia, PA,Charlotte, NC,1996,Staffing & Outsourcing
Director Business Intelligence Data Engineering & Automation,154000,281000,AmeriHealth Caritas,3.1,Philadelphia, PA,Philadelphia, PA,1983,Insurance Carriers
Big Data - Software Engineer,154000,281000,"JPMorgan Chase Bank, N.A.",3.9,Wilmington, DE,New York, NY,1799,Investment Banking & Asset Management
Data Engineer - Manager,154000,281000,GSK,3.9,Collegeville, PA,Brentford, United Kingdom,1830,Biotech & Pharmaceuticals
Big Data Engineer,154000,281000,"Pyramid Consulting, Inc",3.7,Wilmington, DE,Alpharetta, GA,1996,Computer Hardware & Software
"IT Advisor, Performance Improvement -Technology Consulting - (Digital Data and Analytics – Data Engineer) (Manager) (Multiple Positions)",154000,281000,EY,3.8,Philadelphia, PA,London, United Kingdom,1989,Accounting
Software Engineer,154000,281000,Gopuff,3.4,Philadelphia, PA,Philadelphia, PA,2013,Express Delivery Services
Python Software Engineer,154000,281000,JLA,3.7,Philadelphia, PA,SOWERBY BRIDGE, United Kingdom,1973,Utilities
Data Engineer,74000,93000,Group O,3.1,San Antonio, TX,Milan, IL,1974,Staffing & Outsourcing
Sr Data Engineer,74000,93000,Group O,3.1,San Antonio, TX,Milan, IL,1974,Staffing & Outsourcing
Test Engineer,74000,93000,ManTech International Corporation,4.2,San Antonio, TX,Herndon, VA,1968,Research & Development
Systems Engineer,74000,93000,VC3,4.6,San Antonio, TX,Columbia, SC,1994,IT Services
ENGINEER - RESEARCH ENGINEER - SCIENTIST - ELECTROMAGNETICS,74000,93000,Southwest Research Institute,4.1,San Antonio, TX,San Antonio, TX,1947,Research & Development
Lead Cybersecurity Engineer,74000,93000,Noblis,4.0,San Antonio, TX,Reston, VA,1996,Consulting
Sr. Quality Engineer,74000,93000,Aviat Networks,3.5,San Antonio, TX,Austin, TX,2007,Telecommunications Services
Data Engineer,74000,93000,"York Solutions, LLC",3.5,San Antonio, TX,Westchester, IL,1989,Staffing & Outsourcing
COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY,74000,93000,Southwest Research Institute,4.1,San Antonio, TX,San Antonio, TX,1947,Research & Development
Data Engineer,74000,93000,iHeartMedia,3.2,San Antonio, TX,San Antonio, TX,1972,Radio
Data Engineer,74000,93000,Scaleworks,4.5,San Antonio, TX,San Antonio, TX,2016,Computer Hardware & Software
Data Engineer,74000,93000,Reliable Software Resources,4.0,San Antonio, TX,Northville, MI,2004,IT Services
Data Engineer,74000,93000,Guidehouse,3.4,San Antonio, TX,Washington, DC,2018,Consulting
Data Engineer,74000,93000,Navigant Consulting,3.2,San Antonio, TX,Washington, DC,1996,Consulting
Data Engineer,74000,93000,B.E.A.T.,4.5,San Antonio, TX,San Antonio, TX,2008,Enterprise Software & Network Solutions
Software Engineer - Cloud,74000,93000,Futurex,3.6,Bulverde, TX,Bulverde, TX,1981,Computer Hardware & Software
Data Engineer (Hadoop),74000,93000,DataFactZ,3.9,San Antonio, TX,Northville, MI,2002,IT Services
Data Engineer,74000,93000,Speridian Technologies LLC,3.8,San Antonio, TX,Albuquerque, NM,2003,IT Services
Graduate Engineer - Land,74000,93000,"LJA Engineering, Inc.",4.1,San Antonio, TX,Houston, TX,1997,Architectural & Engineering Services
Senior Data Engineer,74000,93000,Victory Capital Management Inc.,3.1,San Antonio, TX,San Antonio, TX,2013,Investment Banking & Asset Management
Data Engineer Senior (ETL),75000,135000,USAA,3.6,San Antonio, TX,San Antonio, TX,1922,Insurance Carriers
Data Visualization Engineer,75000,135000,B.E.A.T.,4.5,San Antonio, TX,San Antonio, TX,2008,Enterprise Software & Network Solutions
Data Center Hardware Engineer I,75000,135000,General Dynamics,3.5,San Antonio, TX,Reston, VA,1952,Aerospace & Defense
Data Warehouse Engineer,75000,135000,Constellation Brands,3.2,San Antonio, TX,Victor, NY,1945,Food & Beverage Manufacturing
Tier II TAC Engineer,75000,135000,Aviat Networks,3.5,San Antonio, TX,Austin, TX,2007,Telecommunications Services
IT Support Engineer I,75000,135000,Amazon,3.9,Schertz, TX,Seattle, WA,1994,Internet
Aircraft Configuration Engineer,75000,135000,Frontier Technology Inc.,4.1,San Antonio, TX,Beavercreek, OH,1985,Aerospace & Defense
Big Data Engineer- Initial Remote work,75000,135000,Reliable Software Resources,4.0,San Antonio, TX,Northville, MI,2004,IT Services
Data Scientist - Nationwide Opportunities,75000,135000,Amazon,3.9,Schertz, TX,Seattle, WA,1994,Internet
Software Engineer,75000,135000,Redwood Dental,4.3,San Antonio, TX,Troy, MI,1982,Health Care Services & Hospitals
Machine Learning Engineer,75000,135000,Horizon Corp,3.5,San Antonio, TX,Memphis, TN,1864,Investment Banking & Asset Management
Data Engineer - Top Secret w/ SCI Eligibility,75000,135000,LMI,4.0,San Antonio, TX,Tysons, VA,1961,Consulting
Data Center Hardware Engineer (Deployment),75000,135000,General Dynamics,3.5,San Antonio, TX,Reston, VA,1952,Aerospace & Defense
Software Engineer,75000,135000,Vizrt,4.3,San Antonio, TX,Bergen, Norway,1997,Computer Hardware & Software
Technical Support Engineer,75000,135000,Futurex,3.6,Bulverde, TX,Bulverde, TX,1981,Computer Hardware & Software
Software Engineer-1,75000,135000,Valero,3.9,San Antonio, TX,San Antonio, TX,1980,Energy
Data Center Hardware Engineer,75000,135000,General Dynamics,3.5,San Antonio, TX,Reston, VA,1952,Aerospace & Defense
Staff Mechanical Engineer,75000,135000,Marathon Petroleum Corporation,3.6,San Antonio, TX,Findlay, OH,1887,Oil & Gas Exploration & Production
Senior Product Management Professional / Release Train Engineer (Work at-home/Virtual),75000,135000,Humana,3.6,San Antonio, TX,Louisville, KY,1961,Insurance Carriers
Data Center Hardware Engineer II,75000,135000,General Dynamics,3.5,San Antonio, TX,Reston, VA,1952,Aerospace & Defense
Cloud Storage Engineer - CTERA,75000,135000,Rackspace,3.6,San Antonio, TX,San Antonio, TX,1998,IT Services
Elk Stack Engineer,75000,135000,Aerotek,3.4,San Antonio, TX,Hanover, MD,1983,Staffing & Outsourcing
Product Operations Engineer,44000,80000,Rackspace,3.6,San Antonio, TX,San Antonio, TX,1998,IT Services
Data Analyst/Engineers,44000,80000,Diverse Lynx,3.9,San Antonio, TX,Princeton, NJ,2002,IT Services
